case,direction,weather,reference_plan,variant_plan,reference_experiment_id,variant_experiment_id,samples_per_point,budget_A,budget_B,A_initial_soldier,A_initial_spearman,A_initial_archer,A_initial_knight,B_initial_soldier,B_initial_spearman,B_initial_archer,B_initial_knight,reference_A_wins,variant_A_wins,reference_A_win_rate,variant_A_win_rate,delta_A_win_rate,reference_mean_rounds,variant_mean_rounds,delta_mean_rounds,reference_A_raw_dead,variant_A_raw_dead,reference_B_raw_dead,variant_B_raw_dead,reference_A_budget_lost,variant_A_budget_lost,reference_B_budget_lost,variant_B_budget_lost,reference_request_sha256,variant_request_sha256
mono-b360000-soldier-soldier,A-B,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,a4f195db3fb8455cdeb742bf,cc32ce7be0e222de531e2a7f,2000,360000,360000,36000,0,0,0,36000,0,0,0,975,975,0.4875,0.4875,0,20,20,0,4787.778,4787.778,4786.2715,4786.2715,0.039369263888889,0.039369263888889,0.03957375,0.03957375,587a0b6c8fbf92e9e393e63a374c6bdc95fc594470b7c8ee42ee3df5c4a6b8ef,115ccf094c560a0c57cea4f6831370b99e51aabd70885abef7c9cb22e275126f
mono-b360000-soldier-soldier,B-A,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,a4f195db3fb8455cdeb742bf,cc32ce7be0e222de531e2a7f,2000,360000,360000,36000,0,0,0,36000,0,0,0,987,987,0.4935,0.4935,0,20,20,0,4787.778,4787.778,4786.2715,4786.2715,0.039423944444444,0.039423944444444,0.039519944444444,0.039519944444444,cab79020193af6f55744135f0197a1630e3c2215411e9bdd269a836e052ec646,65777df38d3b3c8bda4b7a4b2cf178d7d27c7108e51b701bdb5993393b76bb25
mono-b12000-soldier-soldier,A-B,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,fb6f2352b28b313d79cdc77b,dc72af65bbdc01979670e304,2000,12000,12000,1200,0,0,0,1200,0,0,0,961,961,0.4805,0.4805,0,20,20,0,159.737,159.737,159.5675,159.5675,0.0394925,0.0394925,0.039681666666667,0.039681666666667,6d407622c60b016795f97c89a6a5574696df9124c61c66dd231ce4e7c7aa2393,e684593724b5199fc0320c38a6826ef1fdee6a725a1d9644acd7861db10fcaa4
mono-b12000-soldier-soldier,B-A,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,fb6f2352b28b313d79cdc77b,dc72af65bbdc01979670e304,2000,12000,12000,1200,0,0,0,1200,0,0,0,1005,1005,0.5025,0.5025,0,20,20,0,159.737,159.737,159.5675,159.5675,0.039685416666667,0.039685416666667,0.039483333333333,0.039483333333333,5b40b5d08240a3cb41ac0662b746bf7848264fd5d59a18b9cccd174e1c8a970f,05a746ed686087bad611014420af14c50d160fb94cb511c0c13ff9eb84f9a17c
mono-b12000-spearman-spearman,A-B,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,bbcd553bc7a16c61d281ba73,ddd234060d9c3ba05dc31b04,2000,11970,11970,0,171,0,0,0,171,0,0,0,0,0,0,0,6.9895,6.9895,0,84.766,84.766,0.0005,0.0005,0.049862573099415,0.049862573099415,0.043921052631579,0.043921052631579,85f859f840726422ec7d710e5557c9d3b6715fd7fc74bfe34607d4d92c94e777,b53ee4d1fb47e467d519db12d05c50fda8594bf74d69a076dfe22721702ff6d1
mono-b12000-spearman-spearman,B-A,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,bbcd553bc7a16c61d281ba73,ddd234060d9c3ba05dc31b04,2000,11970,11970,0,171,0,0,0,171,0,0,2000,2000,1,1,0,6.994,6.994,0,0.0005,0.0005,85.124,85.124,0.04390350877193,0.04390350877193,0.049608187134503,0.049608187134503,03908c0fa4ced8ca60a7e0fb3a0f39260e015950626c7db85dad0402f2d3619e,21a03e3661b6651cb8a565a1ec6a5eacd5f8da80516d24d9db110d06fd9fd612
mono-b12000-spearman-knight,A-B,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,37ac5d1a6b11bd111d215af5,df58cda1ec167a471f9a7cb4,2000,11970,11550,0,171,0,0,0,0,0,21,1554,1554,0.777,0.777,0,3.002,3.002,0,75.4865,75.4865,13.732,13.732,0.042640350877193,0.042640350877193,0.0505,0.0505,b965633c898c10ac48cc0b945d886ca291a7c3df9f2bc8fbbd6924891bba8756,e8b23c5e471816f6f3c38ccbe17ac640894227203728da5243af6480ebf1d4b9
mono-b12000-spearman-knight,B-A,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,37ac5d1a6b11bd111d215af5,df58cda1ec167a471f9a7cb4,2000,11970,11550,0,171,0,0,0,0,0,21,2000,2000,1,1,0,2,2,0,31.4585,31.4585,21,21,0.033719298245614,0.033719298245614,0.0505,0.0505,04d26513bee41f8de98ab49cd97c992b3a0017b0ad91dc428f6066f007ce270c,0b52c194cfc17693818795b7a396b75aa41b881016938733622b61ec089551e5
mono-b360000-spearman-archer,A-B,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,2e59189e632a58366296928a,e3d6f1e2caf5101e7029949f,2000,359940,359940,0,5142,0,0,0,0,5142,0,0,2000,0,1,1,7,7,0,3349.5485,833.504,2371.3945,2537.0495,0.050049397121743,0.050035297549592,0.049997082847141,0.049969175418125,d008a6c4cea3edb58d3e49bd4fe6a9dc06177f8442e6495e138e98d884af187e,d38a604f8e2097d6b9c3e3eff173bc94affb555187cfb8897c0d8de19e70830b
mono-b360000-spearman-archer,B-A,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,2e59189e632a58366296928a,e3d6f1e2caf5101e7029949f,2000,359940,359940,0,5142,0,0,0,0,5142,0,2000,2000,1,1,0,4,4,0,0,0,2810.717,2810.717,0.050006417736289,0.050006417736289,0.049295702061455,0.049295702061455,bcbc877f0cf8b1db3ca6328cc8d75854e56dc0b5735561ddaff5ce14c2a229f6,09ae21c80412f9b982fdacdcb1b88c120c9608f3e26dd3f52867f3836e236c96
mono-b120000-spearman-archer,A-B,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,fc99451412d760a76f235ab5,e5d7a80d9cfe21f3d125ff97,2000,119980,119980,0,1714,0,0,0,0,1714,0,0,2000,0,1,1,7,7,0,1117.74,277.9575,790.8055,846.0135,0.050101516919487,0.0500991831972,0.049973745624271,0.049978704784131,54b8eb5652e7a14e2d23dbf5a122ee8f8758e3e126c18b1c2077bfe200269275,56b0edf24b6f860871c1f5cdfb94522f67c671e219d79f62dcd0574905321ac2
mono-b120000-spearman-archer,B-A,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,fc99451412d760a76f235ab5,e5d7a80d9cfe21f3d125ff97,2000,119980,119980,0,1714,0,0,0,0,1714,0,2000,2000,1,1,0,4,4,0,0,0,936.737,936.737,0.05003821470245,0.05003821470245,0.049391773628938,0.049391773628938,078641e562821c4012d1a24d08878af3f97f45aea622350727a2eb5edcbd524c,16cd10109af30d9625d213300d9baba4f113ed21b897cf391575ca6fd684f399
mono-b360000-archer-archer,A-B,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,c2e29032f857ef1e13a7572f,edd8a35a5ee78f2a23661e34,2000,359940,359940,0,0,5142,0,0,0,5142,0,2000,2000,1,1,0,2,3,1,0,1703.9515,2891.326,5142,0.050010987942435,0.050030241151303,0.050044437961883,0.050027323998444,ee9e20890d11662504f7fe1e38034c18b966e01cd6c9e5396948c62e4ef00edc,8eb51abce401192b7ffa65d389e7bd0eb24ed865e2240f232913b09d315400d4
mono-b360000-archer-archer,B-A,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,c2e29032f857ef1e13a7572f,edd8a35a5ee78f2a23661e34,2000,359940,359940,0,0,5142,0,0,0,5142,0,0,0,0,0,0,2,3,1,2891.325,5142,0,1703.608,0.050032866588876,0.05006164916375,0.05005455075846,0.050035492026449,6716753b8e8b76b4a64e3b17a97ed8046605bed1f7d8159437110a4c2a02ffa9,4050cdacb09e0132168f03350f85ad6d2b031570634db74809952ee7a5c67354
mono-b120000-soldier-spearman,A-B,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,b629227e6f0d4b2bcee036e7,f3104ba43426205a223ae23d,2000,120000,119980,12000,0,0,0,0,1714,0,0,0,0,0,0,0,13,13,0,4471.004,4471.004,0.0035,0.0035,0.032694083333333,0.032694083333333,0.049761960326721,0.049761960326721,e1e29aab7102365136b614a54a8aeb0bee449145f3bc465a205963f9f554f006,a211e5f8b2caf689454aeb15cf75b5b76234e84c48ffa6221574455a6ffeed63
mono-b120000-soldier-spearman,B-A,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,b629227e6f0d4b2bcee036e7,f3104ba43426205a223ae23d,2000,120000,119980,12000,0,0,0,0,1714,0,0,795,795,0.3975,0.3975,0,20,20,0,3299.9845,3299.9845,462.703,462.703,0.038560458333333,0.038560458333333,0.050139731621937,0.050139731621937,0c2b4bb54f68750a49827995ac5ca7c41b885ac68f663af9b71cf4658f802372,b599d227bec741dd4e39ecd42cbe52fa2dbed9707de07ab720b9a1fdb3aedade
mono-b120000-soldier-soldier,A-B,wind,vps/M-weather-preset-neutral,vps/M-weather-preset-wind,661a8ff748ea7a9cd091d244,f7bc584c68c5819db2c7b0d8,2000,120000,120000,12000,0,0,0,12000,0,0,0,991,991,0.4955,0.4955,0,20,20,0,1595.908,1595.908,1595.5725,1595.5725,0.039481541666667,0.039481541666667,0.039521041666667,0.039521041666667,647ab88a83aa6f834990989ca24911ddf969595c4a5f5d85e2c151fdaebac92b,b78a395b59c8bf47d19cce8fb753da6c238d58fdafe743153b0268af24ff677c
