family,group,target_budget,opponent,direction,from_level,to_level,from_experiment_id,to_experiment_id,samples_per_point,from_A_win_rate,to_A_win_rate,delta_A_win_rate,from_mean_rounds,to_mean_rounds,delta_mean_rounds,from_budget_A,to_budget_A,delta_budget_A,from_budget_B,to_budget_B,delta_budget_B,from_A_raw_dead,to_A_raw_dead,delta_A_raw_dead,from_A_raw_wounded,to_A_raw_wounded,delta_A_raw_wounded,from_B_raw_dead,to_B_raw_dead,delta_B_raw_dead,from_B_raw_wounded,to_B_raw_wounded,delta_B_raw_wounded,from_A_bench_economic_loss_rate,to_A_bench_economic_loss_rate,delta_A_bench_economic_loss_rate
X-cut,archer-cut,120000,balanced,B-A,30,40,c0fffbf0a8f39281fc4e18fe,d1af11656644ef3f79ab29c8,2000,0.0185,0,-0.0185,4.9855,4,-0.9855,119570,119540,-30,119620,119620,0,2014.7145,1507.522,-507.1925,1683.7545,1369.6195,-314.135,1771.846,1395.944,-375.902,1611.3175,1843.463,232.1455,0.031739734047002,0.032786891417099,0.001047157370097
X-cut,archer-cut,120000,balanced,B-A,40,50,d1af11656644ef3f79ab29c8,48ef0b8911198ed49fd09442,2000,0,0,0,4,3,-1,119540,119580,40,119620,119620,0,1507.522,942.673,-564.849,1369.6195,1083.178,-286.4415,1395.944,939.083,-456.861,1843.463,2065.3635,221.9005,0.032786891417099,0.034132714500753,0.001345823083654
X-cut,archer-cut,120000,balanced,B-A,50,60,48ef0b8911198ed49fd09442,5a475f29b91eee6124a8b222,2000,0,0,0,3,3,0,119580,119550,-30,119620,119620,0,942.673,604.0685,-338.6045,1083.178,728.791,-354.387,939.083,948.271,9.188,2065.3635,2141.368,76.0045,0.034132714500753,0.043701965704726,0.009569251203973
X-cut,archer-cut,120000,knight,A-B,0,10,fa96772b752bf14faae27a8c,6bd296053f2ca413f286cf3f,2000,1,1,0,3,2.882,-0.118,119590,119560,-30,119900,119900,0,2162.945,1895.8225,-267.1225,103.2385,105.1155,1.877,187.633,202.0565,14.4235,30.363,15.9365,-14.4265,0.014902918304206,0.01523799765808,0.000335079353874
X-cut,archer-cut,120000,knight,A-B,10,20,6bd296053f2ca413f286cf3f,1de6d28f5f97742f10232a14,2000,1,1,0,2.882,2.004,-0.878,119560,119530,-30,119900,119900,0,1895.8225,1421.2965,-474.526,105.1155,97.949,-7.1665,202.0565,101.956,-100.1005,15.9365,116.043,100.1065,0.01523799765808,0.01371626369949,-0.00152173395859
X-cut,archer-cut,120000,knight,A-B,20,30,1de6d28f5f97742f10232a14,05de4fde9593ba8db10ee8b8,2000,1,1,0,2.004,2,-0.004,119530,119570,40,119900,119900,0,1421.2965,1395.3235,-25.973,97.949,117.3995,19.4505,101.956,128.9205,26.9645,116.043,89.079,-26.964,0.01371626369949,0.016632181985448,0.002915918285958
X-cut,archer-cut,120000,knight,A-B,30,40,05de4fde9593ba8db10ee8b8,f2d5ea00feef60875ef4d904,2000,1,1,0,2,2,0,119570,119540,-30,119900,119900,0,1395.3235,1356.3655,-38.958,117.3995,145.587,28.1875,128.9205,195.5505,66.63,89.079,22.4495,-66.6295,0.016632181985448,0.021407938765267,0.004775756779819
X-cut,archer-cut,120000,knight,A-B,40,50,f2d5ea00feef60875ef4d904,092303894a26542b6669cfb9,2000,1,1,0,2,2,0,119540,119580,40,119900,119900,0,1356.3655,1287.0365,-69.329,145.587,186.7055,41.1185,195.5505,217.993,22.4425,22.4495,0.007,-22.4425,0.021407938765267,0.03000606288677,0.008598124121503
X-cut,archer-cut,120000,knight,A-B,50,60,092303894a26542b6669cfb9,24847670469721bec283c2ed,2000,1,0,-1,2,1,-1,119580,119550,-30,119900,119900,0,1287.0365,555.6175,-731.419,186.7055,207.3055,20.6,217.993,0.2905,-217.7025,0.007,217.7085,217.7015,0.03000606288677,0.026819949811794,-0.003186113074976
X-cut,archer-cut,120000,knight,B-A,0,10,fa96772b752bf14faae27a8c,6bd296053f2ca413f286cf3f,2000,1,1,0,2.077,2.0175,-0.0595,119590,119560,-30,119900,119900,0,1485.8,1444.506,-41.294,74.7895,84.063,9.2735,102.343,98.1,-4.243,115.357,119.841,4.484,0.010266953758675,0.011641100702576,0.001374146943901
X-cut,archer-cut,120000,knight,B-A,10,20,6bd296053f2ca413f286cf3f,1de6d28f5f97742f10232a14,2000,1,1,0,2.0175,2,-0.0175,119560,119530,-30,119900,119900,0,1444.506,1419.209,-25.297,84.063,97.868,13.805,98.1,109.577,11.477,119.841,108.413,-11.428,0.011641100702576,0.013696436041161,0.002055335338585
X-cut,archer-cut,120000,knight,B-A,20,30,1de6d28f5f97742f10232a14,05de4fde9593ba8db10ee8b8,2000,1,1,0,2,2,0,119530,119570,40,119900,119900,0,1419.209,1395.0765,-24.1325,97.868,117.3625,19.4945,109.577,163.823,54.246,108.413,54.174,-54.239,0.013696436041161,0.01662561679351,0.002929180752349
X-cut,archer-cut,120000,knight,B-A,30,40,05de4fde9593ba8db10ee8b8,f2d5ea00feef60875ef4d904,2000,1,1,0,2,2,0,119570,119540,-30,119900,119900,0,1395.0765,1356.286,-38.7905,117.3625,145.575,28.2125,163.823,215.6615,51.8385,54.174,2.3385,-51.8355,0.01662561679351,0.021397314706374,0.004771697912864
X-cut,archer-cut,120000,knight,B-A,40,50,f2d5ea00feef60875ef4d904,092303894a26542b6669cfb9,2000,1,1,0,2,2,0,119540,119580,40,119900,119900,0,1356.286,1287.3865,-68.8995,145.575,186.786,41.211,215.6615,217.4145,1.753,2.3385,0.5855,-1.753,0.021397314706374,0.030016976082957,0.008619661376583
X-cut,archer-cut,120000,knight,B-A,50,60,092303894a26542b6669cfb9,24847670469721bec283c2ed,2000,1,0,-1,2,1,-1,119580,119550,-30,119900,119900,0,1287.3865,555.6175,-731.769,186.786,207.3055,20.5195,217.4145,0.0715,-217.343,0.5855,217.9255,217.34,0.030016976082957,0.026819949811794,-0.003197026271163
X-cut,archer-cut,120000,soldier,A-B,0,10,690705978705cc13670dc0a2,2f7900b1272805e429c8f1d6,2000,1,1,0,18.943,14.0035,-4.9395,119590,119560,-30,120000,120000,0,2075.9835,1116.6835,-959.3,4847.698,4579.849,-267.849,4441.5325,4344.645,-96.8875,5877.3855,5509.2925,-368.093,0.031594740362907,0.028492054198729,-0.003102686164178
X-cut,archer-cut,120000,soldier,A-B,10,20,2f7900b1272805e429c8f1d6,f352f85af45b13facb6e8773,2000,1,1,0,14.0035,11.1605,-2.843,119560,119530,-30,120000,120000,0,1116.6835,741.7305,-374.953,4579.849,3907.0985,-672.7505,4344.645,4348.1215,3.4764999999998,5509.2925,5177.961,-331.3315,0.028492054198729,0.026533255249728,-0.001958798949001
X-cut,archer-cut,120000,soldier,A-B,20,30,f352f85af45b13facb6e8773,e838ce7db9b0d5bd680e2b25,2000,1,1,0,11.1605,9.375,-1.7855,119530,119570,40,120000,120000,0,741.7305,587.7475,-153.983,3907.0985,3141.4535,-765.645,4348.1215,4499.865,151.7435,5177.961,4856.4825,-321.4785,0.026533255249728,0.025947687547044,-0.000585567702684
X-cut,archer-cut,120000,soldier,A-B,30,40,e838ce7db9b0d5bd680e2b25,4a3df3a91a942642f51fdbb1,2000,1,1,0,9.375,8,-1.375,119570,119540,-30,120000,120000,0,587.7475,511.192,-76.5555,3141.4535,2363.0155,-778.438,4499.865,4581.291,81.426,4856.4825,4618.8175,-237.665,0.025947687547044,0.027023590429982,0.001075902882938
X-cut,archer-cut,120000,soldier,A-B,40,50,4a3df3a91a942642f51fdbb1,18e5eee48c74494c86824452,2000,1,1,0,8,7,-1,119540,119580,40,120000,120000,0,511.192,458.2925,-52.8995,2363.0155,1617.6195,-745.396,4581.291,4720.123,138.832,4618.8175,4396.137,-222.6805,0.027023590429982,0.031198193677873,0.004174603247891
X-cut,archer-cut,120000,soldier,A-B,50,60,18e5eee48c74494c86824452,c92c8339a5d59d4548aebc4f,2000,1,1,0,7,6,-1,119580,119550,-30,120000,120000,0,458.2925,0,-458.2925,1617.6195,1313.097,-304.5225,4720.123,4569.443,-150.68,4396.137,4304.7865,-91.3505,0.031198193677873,0.038457883730657,0.007259690052784
X-cut,archer-cut,120000,soldier,B-A,0,10,690705978705cc13670dc0a2,2f7900b1272805e429c8f1d6,2000,1,1,0,15.001,13,-2.001,119590,119560,-30,120000,120000,0,1041.4635,874.882,-166.5815,5447.361,4683.0375,-764.3235,4362.7115,4430.9485,68.237,5230.386,5193.2525,-37.133500000001,0.028447947152772,0.027340331214453,-0.001107615938319
X-cut,archer-cut,120000,soldier,B-A,10,20,2f7900b1272805e429c8f1d6,f352f85af45b13facb6e8773,2000,1,1,0,13,12,-1,119560,119530,-30,120000,120000,0,874.882,900.297,25.415,4683.0375,3841.298,-841.7395,4430.9485,4618.389,187.4405,5193.2525,5240.135,46.882500000001,0.027340331214453,0.027570526227725,0.000230195013272
X-cut,archer-cut,120000,soldier,B-A,20,30,f352f85af45b13facb6e8773,e838ce7db9b0d5bd680e2b25,2000,1,1,0,12,11,-1,119530,119570,40,120000,120000,0,900.297,946.7385,46.4415,3841.298,2974.2435,-867.0545,4618.389,4616.276,-2.1130000000003,5240.135,5378.704,138.569,0.027570526227725,0.028859580162248,0.001289053934523
X-cut,archer-cut,120000,soldier,B-A,30,40,e838ce7db9b0d5bd680e2b25,4a3df3a91a942642f51fdbb1,2000,1,1,0,11,10,-1,119570,119540,-30,120000,120000,0,946.7385,992.3875,45.649,2974.2435,2102.976,-871.2675,4616.276,4451.7135,-164.5625,5378.704,5583.876,205.172,0.028859580162248,0.031835159779153,0.002975579616905
X-cut,archer-cut,120000,soldier,B-A,40,50,4a3df3a91a942642f51fdbb1,18e5eee48c74494c86824452,2000,1,0.262,-0.738,10,9.053,-0.947,119540,119580,40,120000,120000,0,992.3875,907.251,-85.1365,2102.976,1367.5255,-735.4505,4451.7135,4199.3245,-252.389,5583.876,5819.7095,235.8335,0.031835159779153,0.036797039638736,0.004961879859583
X-cut,archer-cut,120000,soldier,B-A,50,60,18e5eee48c74494c86824452,c92c8339a5d59d4548aebc4f,2000,0.262,0.0045,-0.2575,9.053,8.8865,-0.1665,119580,119550,-30,120000,120000,0,907.251,695.681,-211.57,1367.5255,700.175,-667.3505,4199.3245,4280.814,81.489500000001,5819.7095,5865.7675,46.058,0.036797039638736,0.046368590547888,0.009571550909152
X-cut,archer-cut,120000,spearman,A-B,0,10,30bfdb5345f843251c96a8b2,2f84ac42c5c4564f0e13035b,2000,0.4945,1,0.5055,9.1885,8,-1.1885,119590,119560,-30,119980,119980,0,2744.109,2265.159,-478.95,2826.7845,2516.903,-309.8815,623.8445,742.3055,118.461,987.947,918.268,-69.679,0.028830420603729,0.030012169621947,0.001181749018218
X-cut,archer-cut,120000,spearman,A-B,10,20,2f84ac42c5c4564f0e13035b,8aafb113d3874b48f08d248e,2000,1,1,0,8,7,-1,119560,119530,-30,119980,119980,0,2265.159,1939.261,-325.898,2516.903,2173.5865,-343.3165,742.3055,754.246,11.9405,918.268,929.7565,11.4885,0.030012169621947,0.030927967874174,0.000915798252227
X-cut,archer-cut,120000,spearman,A-B,20,30,8aafb113d3874b48f08d248e,aea595234d17484cc558977e,2000,1,1,0,7,6,-1,119530,119570,40,119980,119980,0,1939.261,1630.2435,-309.0175,2173.5865,1828.594,-344.9925,754.246,699.672,-54.574,929.7565,996.6135,66.857,0.030927967874174,0.032514803044242,0.001586835170068
X-cut,archer-cut,120000,spearman,A-B,30,40,aea595234d17484cc558977e,54674e65c75cca87e2cd00e2,2000,1,0.4185,-0.5815,6,5,-1,119570,119540,-30,119980,119980,0,1630.2435,1310.489,-319.7545,1828.594,1485.899,-342.695,699.672,595.667,-104.005,996.6135,1107.5225,110.909,0.032514803044242,0.034700644135854,0.002185841091612
X-cut,archer-cut,120000,spearman,A-B,40,50,54674e65c75cca87e2cd00e2,eeeff6bcea53808d1116c9c0,2000,0.4185,0.003,-0.4155,5,4.003,-0.997,119540,119580,40,119980,119980,0,1310.489,932.925,-377.564,1485.899,1167.0685,-318.8305,595.667,459.3495,-136.3175,1107.5225,1248.7195,141.197,0.034700644135854,0.038825179795952,0.004124535660098
X-cut,archer-cut,120000,spearman,A-B,50,60,eeeff6bcea53808d1116c9c0,5494043c04e697730f2af20d,2000,0.003,0,-0.003,4.003,4,-0.0030000000000001,119580,119550,-30,119980,119980,0,932.925,785.846,-147.079,1167.0685,607.6485,-559.42,459.3495,507.8185,48.469,1248.7195,1206.145,-42.5745,0.038825179795952,0.048772814721874,0.009947634925922
X-cut,archer-cut,120000,spearman,B-A,0,10,30bfdb5345f843251c96a8b2,2f84ac42c5c4564f0e13035b,2000,1,1,0,8,7.003,-0.997,119590,119560,-30,119980,119980,0,488.998,411.3505,-77.6475,4277.743,3739.02,-538.723,667.884,657.159,-10.725,937.3275,982.8745,45.547,0.021192198344343,0.021525175644028,0.000332977299685
X-cut,archer-cut,120000,spearman,B-A,10,20,2f84ac42c5c4564f0e13035b,8aafb113d3874b48f08d248e,2000,1,1,0,7.003,6.9935,-0.0095000000000001,119560,119530,-30,119980,119980,0,411.3505,482.1625,70.812,3739.02,3305.019,-434.001,657.159,805.8605,148.7015,982.8745,885.084,-97.7905,0.021525175644028,0.023914791265791,0.002389615621763
X-cut,archer-cut,120000,spearman,B-A,20,30,8aafb113d3874b48f08d248e,aea595234d17484cc558977e,2000,1,1,0,6.9935,6,-0.9935,119530,119570,40,119980,119980,0,482.1625,424.453,-57.7095,3305.019,2770.1945,-534.8245,805.8605,680.9405,-124.92,885.084,1008.1055,123.0215,0.023914791265791,0.025350338713724,0.001435547447933
X-cut,archer-cut,120000,spearman,B-A,30,40,aea595234d17484cc558977e,54674e65c75cca87e2cd00e2,2000,1,1,0,6,6,0,119570,119540,-30,119980,119980,0,424.453,516.887,92.434,2770.1945,2208.8155,-561.379,680.9405,816.7435,135.803,1008.1055,893.5025,-114.603,0.025350338713724,0.029995775472645,0.004645436758921
X-cut,archer-cut,120000,spearman,B-A,40,50,54674e65c75cca87e2cd00e2,eeeff6bcea53808d1116c9c0,2000,1,1,0,6,5.02,-0.98,119540,119580,40,119980,119980,0,516.887,411.708,-105.179,2208.8155,1625.0605,-583.755,816.7435,649.689,-167.0545,893.5025,1061.5895,168.087,0.029995775472645,0.034469309249038,0.004473533776393
X-cut,archer-cut,120000,spearman,B-A,50,60,eeeff6bcea53808d1116c9c0,5494043c04e697730f2af20d,2000,1,1,0,5.02,5,-0.02,119580,119550,-30,119980,119980,0,411.708,147.0165,-264.6915,1625.0605,1190.5685,-434.492,649.689,744.0035,94.3145,1061.5895,969.991,-91.5985,0.034469309249038,0.045866248431619,0.011396939182581
X-cut,archer-cut,360000,archer,A-B,0,10,dded46c7ebdd01646c574624,58fa6d64deb092e517f5183f,2000,1,1,0,4.0055,4,-0.0054999999999996,359460,359440,-20,359940,359940,0,2645.5175,3175.492,529.9745,15162.869,13123.371,-2039.498,1866.1695,2404.1885,538.019,2670.4365,2428.103,-242.3335,0.025852125410338,0.027924869241042,0.002072743830704
X-cut,archer-cut,360000,archer,A-B,10,20,58fa6d64deb092e517f5183f,9eea48ede09070ce7e5ff2b1,2000,1,1,0,4,3.872,-0.128,359440,359420,-20,359940,359940,0,3175.492,3572.0945,396.6025,13123.371,10816.1855,-2307.1855,2404.1885,2972.887,568.6985,2428.103,2036.723,-391.38,0.027924869241042,0.029994087696845,0.002069218455803
X-cut,archer-cut,360000,archer,A-B,20,30,9eea48ede09070ce7e5ff2b1,f181b7f2ed8f6c19427a94b3,2000,1,1,0,3.872,3,-0.872,359420,359400,-20,359940,359940,0,3572.0945,2375.8795,-1196.215,10816.1855,9455.9155,-1360.27,2972.887,2159.204,-813.683,2036.723,2842.8285,806.1055,0.029994087696845,0.030473191430161,0.000479103733316
X-cut,archer-cut,360000,archer,A-B,30,40,f181b7f2ed8f6c19427a94b3,a409b871ea531d293a1685a0,2000,1,1,0,3,3,0,359400,359450,50,359940,359940,0,2375.8795,3440.625,1064.7455,9455.9155,6229.0945,-3226.821,2159.204,2718.7035,559.4995,2842.8285,2405.3205,-437.508,0.030473191430161,0.034569508972041,0.00409631754188
X-cut,archer-cut,360000,archer,A-B,40,50,a409b871ea531d293a1685a0,1900a5ecebff830780ef735d,2000,1,1,0,3,3,0,359450,359430,-20,359940,359940,0,3440.625,3917.98,477.355,6229.0945,3297.902,-2931.1925,2718.7035,3334.245,615.5415,2405.3205,1806.849,-598.4715,0.034569508972041,0.041352961633698,0.006783452661657
X-cut,archer-cut,360000,archer,A-B,50,60,1900a5ecebff830780ef735d,759bfe954013aea15f1b270a,2000,1,1,0,3,3,0,359430,359410,-20,359940,359940,0,3917.98,3084.0385,-833.9415,3297.902,1158.7835,-2139.1185,3334.245,4047.538,713.293,1806.849,1094.462,-712.387,0.041352961633698,0.049986964747781,0.008634003114083
X-cut,archer-cut,360000,archer,B-A,0,10,dded46c7ebdd01646c574624,58fa6d64deb092e517f5183f,2000,1,0.594,-0.406,4,3,-1,359460,359440,-20,359940,359940,0,10621.8105,7367.26,-3254.5505,8318.549,8306.298,-12.251,2233.545,1807.2715,-426.2735,2176.4205,2473.195,296.7745,0.03077098981806,0.027836203538838,-0.002934786279222
X-cut,archer-cut,360000,archer,B-A,10,20,58fa6d64deb092e517f5183f,9eea48ede09070ce7e5ff2b1,2000,0.594,1,0.406,3,3,0,359440,359420,-20,359940,359940,0,7367.26,7887.1365,519.8765,8306.298,6528.0525,-1778.2455,1807.2715,2007.9485,200.677,2473.195,2733.416,260.221,0.027836203538838,0.032460408435813,0.004624204896975
X-cut,archer-cut,360000,archer,B-A,20,30,9eea48ede09070ce7e5ff2b1,f181b7f2ed8f6c19427a94b3,2000,1,1,0,3,3,0,359420,359400,-20,359940,359940,0,7887.1365,8233.8945,346.758,6528.0525,4521.526,-2006.5265,2007.9485,2194.682,186.7335,2733.416,2830.0925,96.6765,0.032460408435813,0.036772662771285,0.004312254335472
X-cut,archer-cut,360000,archer,B-A,30,40,f181b7f2ed8f6c19427a94b3,a409b871ea531d293a1685a0,2000,1,0,-1,3,2,-1,359400,359450,50,359940,359940,0,8233.8945,4898.7695,-3335.125,4521.526,4790.5575,269.0315,2194.682,1140.984,-1053.698,2830.0925,3794.0275,963.935,0.036772662771285,0.035300306023091,-0.001472356748194
X-cut,archer-cut,360000,archer,B-A,40,50,a409b871ea531d293a1685a0,1900a5ecebff830780ef735d,2000,0,0,0,2,2,0,359450,359430,-20,359940,359940,0,4898.7695,3943.156,-955.6135,4790.5575,3273.4395,-1517.118,1140.984,1094.95,-46.034,3794.0275,4031.347,237.3195,0.035300306023091,0.041383885596639,0.006083579573548
X-cut,archer-cut,360000,archer,B-A,50,60,1900a5ecebff830780ef735d,759bfe954013aea15f1b270a,2000,0,0,0,2,2,0,359430,359410,-20,359940,359940,0,3943.156,2794.6155,-1148.5405,3273.4395,1438.0845,-1835.355,1094.95,1201.6945,106.7445,4031.347,3940.3055,-91.0415,0.041383885596639,0.049251175537687,0.007867289941048
X-cut,archer-cut,360000,balanced,A-B,0,10,40eb63312fb1ae372e6e0048,7d6271dd2c36347f1fefe9e8,2000,0.1945,1,0.8055,7.342,6,-1.342,359460,359440,-20,359550,359550,0,8495.722,6648.6605,-1847.0615,9162.288,8141.7985,-1020.4895,4360.5095,4722.734,362.2245,5286.3915,4962.2995,-324.092,0.028262184944083,0.029180642109949,0.000918457165866
X-cut,archer-cut,360000,balanced,A-B,10,20,7d6271dd2c36347f1fefe9e8,d217819f13b53b3509aa24ed,2000,1,1,0,6,5,-1,359440,359420,-20,359550,359550,0,6648.6605,5361.5505,-1287.11,8141.7985,6978.538,-1163.2605,4722.734,4903.3805,180.6465,4962.2995,4780.647,-181.6525,0.029180642109949,0.028758944966891,-0.000421697143058
X-cut,archer-cut,360000,balanced,A-B,20,30,d217819f13b53b3509aa24ed,addd12879b0489540923a24b,2000,1,1,0,5,4,-1,359420,359400,-20,359550,359550,0,5361.5505,4081.6755,-1279.875,6978.538,5809.735,-1168.803,4903.3805,4630.105,-273.2755,4780.647,4799.34,18.693,0.028758944966891,0.028282888146912,-0.000476056819979
X-cut,archer-cut,360000,balanced,A-B,30,40,addd12879b0489540923a24b,7335850b0d1d5aba611748d9,2000,1,0.223,-0.777,4,4,0,359400,359450,50,359550,359550,0,4081.6755,4150.961,69.2855,5809.735,4399.063,-1410.672,4630.105,5751.3025,1121.1975,4799.34,4327.245,-472.095,0.028282888146912,0.032935554319099,0.004652666172187
X-cut,archer-cut,360000,balanced,A-B,40,50,7335850b0d1d5aba611748d9,54ca238206005684bab28ff9,2000,0.223,0,-0.223,4,3,-1,359450,359430,-20,359550,359550,0,4150.961,2697.6455,-1453.3155,4399.063,3338.936,-1060.127,5751.3025,4659.162,-1092.1405,4327.245,4740.141,412.896,0.032935554319099,0.034413474111788,0.001477919792689
X-cut,archer-cut,360000,balanced,A-B,50,60,54ca238206005684bab28ff9,a6d25c75d6b2325c888f6bfd,2000,0,0,0,3,3,0,359430,359410,-20,359550,359550,0,2697.6455,2027.1795,-670.466,3338.936,1966.394,-1372.542,4659.162,5202.281,543.119,4740.141,4522.9855,-217.1555,0.034413474111788,0.044801814084194,0.010388339972406
X-cut,archer-cut,360000,balanced,B-A,0,10,40eb63312fb1ae372e6e0048,7d6271dd2c36347f1fefe9e8,2000,1,0.9885,-0.0115,6,5.018,-0.982,359460,359440,-20,359550,359550,0,7104.721,5771.917,-1332.804,8774.23,7680.312,-1093.918,4394.1965,4227.458,-166.7385,4782.1895,4868.9795,86.79,0.026588452122628,0.025723236145115,-0.000865215977513
X-cut,archer-cut,360000,balanced,B-A,10,20,7d6271dd2c36347f1fefe9e8,d217819f13b53b3509aa24ed,2000,0.9885,0.2745,-0.714,5.018,5,-0.018,359440,359420,-20,359550,359550,0,5771.917,5938.5885,166.6715,7680.312,6463.3085,-1217.0035,4227.458,4813.592,586.134,4868.9795,4874.077,5.0975000000008,0.025723236145115,0.027473777196595,0.00175054105148
X-cut,archer-cut,360000,balanced,B-A,20,30,d217819f13b53b3509aa24ed,addd12879b0489540923a24b,2000,0.2745,0.001,-0.2735,5,4.9995,-0.00049999999999972,359420,359400,-20,359550,359550,0,5938.5885,6081.3725,142.784,6463.3085,5036.713,-1426.5955,4813.592,5350.6,537.008,4874.077,4817.608,-56.469,0.027473777196595,0.031849666110184,0.004375888913589
X-cut,archer-cut,360000,balanced,B-A,30,40,addd12879b0489540923a24b,7335850b0d1d5aba611748d9,2000,0.001,0,-0.001,4.9995,4,-0.9995,359400,359450,50,359550,359550,0,6081.3725,4532.773,-1548.5995,5036.713,4104.901,-931.812,5350.6,4205.0005,-1145.5995,4817.608,5522.071,704.463,0.031849666110184,0.032915342884963,0.001065676774779
X-cut,archer-cut,360000,balanced,B-A,40,50,7335850b0d1d5aba611748d9,54ca238206005684bab28ff9,2000,0,0,0,4,3,-1,359450,359430,-20,359550,359550,0,4532.773,2836.9,-1695.873,4104.901,3246.032,-858.869,4205.0005,2827.715,-1377.2855,5522.071,6189.2725,667.2015,0.032915342884963,0.034257157165512,0.001341814280549
X-cut,archer-cut,360000,balanced,B-A,50,60,54ca238206005684bab28ff9,a6d25c75d6b2325c888f6bfd,2000,0,0,0,3,3,0,359430,359410,-20,359550,359550,0,2836.9,1821.26,-1015.64,3246.032,2182.231,-1063.801,2827.715,2854.379,26.664,6189.2725,6418.6245,229.352,0.034257157165512,0.043879093514371,0.009621936348859
X-cut,archer-cut,360000,knight,A-B,0,10,447d07b53ce5c7e3efadb0cf,c5c8f96f535e378c45b5f8a7,2000,1,1,0,3,2.9545,-0.0455,359460,359440,-20,359700,359700,0,6505.539,5765.996,-739.543,311.3185,320.0255,8.707,584.644,635.046,50.402,69.35,18.9535,-50.3965,0.014919073054025,0.015400734475851,0.000481661421826
X-cut,archer-cut,360000,knight,A-B,10,20,c5c8f96f535e378c45b5f8a7,a5951a43ea2e1febe34078ca,2000,1,1,0,2.9545,2,-0.9545,359440,359420,-20,359700,359700,0,5765.996,4258.1465,-1507.8495,320.0255,294.3425,-25.683,635.046,310.801,-324.245,18.9535,343.196,324.2425,0.015400734475851,0.013640545879472,-0.001760188596379
X-cut,archer-cut,360000,knight,A-B,20,30,a5951a43ea2e1febe34078ca,91a03b387f2b43f1bd2c070f,2000,1,1,0,2,2,0,359420,359400,-20,359700,359700,0,4258.1465,4185.195,-72.9515,294.3425,353.1,58.7575,310.801,386.1145,75.3135,343.196,267.885,-75.311,0.013640545879472,0.016680217028381,0.003039671148909
X-cut,archer-cut,360000,knight,A-B,30,40,91a03b387f2b43f1bd2c070f,4edf75d5e951e580e72f3e02,2000,1,1,0,2,2,0,359400,359450,50,359700,359700,0,4185.195,4069.3035,-115.8915,353.1,438.6325,85.5325,386.1145,604.403,218.2885,267.885,49.597,-218.288,0.016680217028381,0.021573835025734,0.004893617997353
X-cut,archer-cut,360000,knight,A-B,40,50,4edf75d5e951e580e72f3e02,66c9034795547bd7de7a43fb,2000,1,1,0,2,2,0,359450,359430,-20,359700,359700,0,4069.3035,3861.716,-207.5875,438.6325,562.165,123.5325,604.403,654,49.597,49.597,0,-49.597,0.021573835025734,0.030193431266171,0.008619596240437
X-cut,archer-cut,360000,knight,A-B,50,60,66c9034795547bd7de7a43fb,a3bd6704a1949f5fc91c410f,2000,1,0,-1,2,1,-1,359430,359410,-20,359700,359700,0,3861.716,1665.514,-2196.202,562.165,623.692,61.527,654,0.1935,-653.8065,0,653.8065,653.8065,0.030193431266171,0.026960087365404,-0.003233343900767
X-cut,archer-cut,360000,knight,B-A,0,10,447d07b53ce5c7e3efadb0cf,c5c8f96f535e378c45b5f8a7,2000,1,1,0,2.003,2.001,-0.0020000000000002,359460,359440,-20,359700,359700,0,4348.5955,4309.141,-39.4545,220.7055,252.3555,31.65,282.5855,291.6545,9.069,370.8585,362.2695,-8.589,0.010027958604574,0.011548116514578,0.001520157910004
